record_id,category,subcategory,brand,product_line,variant,model_name,production_year,generation_tag,launch_year_est,end_year_est,tier,price_usd_msrp_est,egypt_original_price_egp_est,egypt_current_replacement_price_egp_est,egypt_direct_price_egp_if_seen,usd_egp_rate_used,egypt_import_retail_multiplier,price_source_type,confidence,global_source_url,egypt_source_url,aliases_for_fuzzy_matching,training_use_note,notes
TCAT-004295,Strings,Tennis strings,Babolat,RPM Blast,Reel,Babolat RPM Blast Reel,2026,2026 generation/current,2018,2026,string,187.0,12080,12080,,52.97,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Reel; RPM Blast Reel; babolat rpm blast reel; rpm blast reel,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-004296,Strings,Tennis strings,Babolat,RPM Blast,Rough Set,Babolat RPM Blast Rough Set,2018,2018-2019 generation,2018,2026,string,17.64,380,1420,,17.86,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Rough Set; RPM Blast Rough Set; babolat rpm blast rough set; rpm blast rough set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004297,Strings,Tennis strings,Babolat,RPM Blast,Rough Set,Babolat RPM Blast Rough Set,2019,2018-2019 generation,2018,2026,string,18.13,370,1420,,16.77,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Rough Set; RPM Blast Rough Set; babolat rpm blast rough set; rpm blast rough set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004298,Strings,Tennis strings,Babolat,RPM Blast,Rough Set,Babolat RPM Blast Rough Set,2020,2020-2021 generation,2018,2026,string,18.64,360,1420,,15.75,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Rough Set; RPM Blast Rough Set; babolat rpm blast rough set; rpm blast rough set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004299,Strings,Tennis strings,Babolat,RPM Blast,Rough Set,Babolat RPM Blast Rough Set,2021,2020-2021 generation,2018,2026,string,19.16,370,1420,,15.68,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Rough Set; RPM Blast Rough Set; babolat rpm blast rough set; rpm blast rough set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004300,Strings,Tennis strings,Babolat,RPM Blast,Rough Set,Babolat RPM Blast Rough Set,2022,2022-2023 generation,2018,2026,string,19.7,460,1420,,19.16,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Rough Set; RPM Blast Rough Set; babolat rpm blast rough set; rpm blast rough set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004301,Strings,Tennis strings,Babolat,RPM Blast,Rough Set,Babolat RPM Blast Rough Set,2023,2022-2023 generation,2018,2026,string,20.25,760,1420,,30.9,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Rough Set; RPM Blast Rough Set; babolat rpm blast rough set; rpm blast rough set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004302,Strings,Tennis strings,Babolat,RPM Blast,Rough Set,Babolat RPM Blast Rough Set,2024,2024-2025 generation,2018,2026,string,20.82,1210,1420,,47.7,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Rough Set; RPM Blast Rough Set; babolat rpm blast rough set; rpm blast rough set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004303,Strings,Tennis strings,Babolat,RPM Blast,Rough Set,Babolat RPM Blast Rough Set,2025,2024-2025 generation,2018,2026,string,21.4,1290,1420,,49.5,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Rough Set; RPM Blast Rough Set; babolat rpm blast rough set; rpm blast rough set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004304,Strings,Tennis strings,Babolat,RPM Blast,Rough Set,Babolat RPM Blast Rough Set,2026,2026 generation/current,2018,2026,string,22.0,1420,1420,,52.97,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Rough Set; RPM Blast Rough Set; babolat rpm blast rough set; rpm blast rough set,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-004305,Strings,Tennis strings,Babolat,RPM Blast,Set,Babolat RPM Blast Set,2018,2018-2019 generation,2018,2026,string,17.64,380,1420,,17.86,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Set; RPM Blast Set; babolat rpm blast set; rpm blast set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004306,Strings,Tennis strings,Babolat,RPM Blast,Set,Babolat RPM Blast Set,2019,2018-2019 generation,2018,2026,string,18.13,370,1420,,16.77,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Set; RPM Blast Set; babolat rpm blast set; rpm blast set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004307,Strings,Tennis strings,Babolat,RPM Blast,Set,Babolat RPM Blast Set,2020,2020-2021 generation,2018,2026,string,18.64,360,1420,,15.75,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Set; RPM Blast Set; babolat rpm blast set; rpm blast set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004308,Strings,Tennis strings,Babolat,RPM Blast,Set,Babolat RPM Blast Set,2021,2020-2021 generation,2018,2026,string,19.16,370,1420,,15.68,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Set; RPM Blast Set; babolat rpm blast set; rpm blast set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004309,Strings,Tennis strings,Babolat,RPM Blast,Set,Babolat RPM Blast Set,2022,2022-2023 generation,2018,2026,string,19.7,460,1420,,19.16,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Set; RPM Blast Set; babolat rpm blast set; rpm blast set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004310,Strings,Tennis strings,Babolat,RPM Blast,Set,Babolat RPM Blast Set,2023,2022-2023 generation,2018,2026,string,20.25,760,1420,,30.9,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Set; RPM Blast Set; babolat rpm blast set; rpm blast set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004311,Strings,Tennis strings,Babolat,RPM Blast,Set,Babolat RPM Blast Set,2024,2024-2025 generation,2018,2026,string,20.82,1210,1420,,47.7,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Set; RPM Blast Set; babolat rpm blast set; rpm blast set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004312,Strings,Tennis strings,Babolat,RPM Blast,Set,Babolat RPM Blast Set,2025,2024-2025 generation,2018,2026,string,21.4,1290,1420,,49.5,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Set; RPM Blast Set; babolat rpm blast set; rpm blast set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004313,Strings,Tennis strings,Babolat,RPM Blast,Set,Babolat RPM Blast Set,2026,2026 generation/current,2018,2026,string,22.0,1420,1420,,52.97,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Set; RPM Blast Set; babolat rpm blast set; rpm blast set,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-004314,Strings,Tennis strings,Babolat,RPM Blast,Team Set,Babolat RPM Blast Team Set,2018,2018-2019 generation,2018,2026,string,17.64,380,1420,,17.86,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Team Set; RPM Blast Team Set; babolat rpm blast team set; rpm blast team set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004315,Strings,Tennis strings,Babolat,RPM Blast,Team Set,Babolat RPM Blast Team Set,2019,2018-2019 generation,2018,2026,string,18.13,370,1420,,16.77,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Team Set; RPM Blast Team Set; babolat rpm blast team set; rpm blast team set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004316,Strings,Tennis strings,Babolat,RPM Blast,Team Set,Babolat RPM Blast Team Set,2020,2020-2021 generation,2018,2026,string,18.64,360,1420,,15.75,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Team Set; RPM Blast Team Set; babolat rpm blast team set; rpm blast team set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004317,Strings,Tennis strings,Babolat,RPM Blast,Team Set,Babolat RPM Blast Team Set,2021,2020-2021 generation,2018,2026,string,19.16,370,1420,,15.68,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Team Set; RPM Blast Team Set; babolat rpm blast team set; rpm blast team set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004318,Strings,Tennis strings,Babolat,RPM Blast,Team Set,Babolat RPM Blast Team Set,2022,2022-2023 generation,2018,2026,string,19.7,460,1420,,19.16,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Team Set; RPM Blast Team Set; babolat rpm blast team set; rpm blast team set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004319,Strings,Tennis strings,Babolat,RPM Blast,Team Set,Babolat RPM Blast Team Set,2023,2022-2023 generation,2018,2026,string,20.25,760,1420,,30.9,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Team Set; RPM Blast Team Set; babolat rpm blast team set; rpm blast team set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004320,Strings,Tennis strings,Babolat,RPM Blast,Team Set,Babolat RPM Blast Team Set,2024,2024-2025 generation,2018,2026,string,20.82,1210,1420,,47.7,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Team Set; RPM Blast Team Set; babolat rpm blast team set; rpm blast team set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004321,Strings,Tennis strings,Babolat,RPM Blast,Team Set,Babolat RPM Blast Team Set,2025,2024-2025 generation,2018,2026,string,21.4,1290,1420,,49.5,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Team Set; RPM Blast Team Set; babolat rpm blast team set; rpm blast team set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004322,Strings,Tennis strings,Babolat,RPM Blast,Team Set,Babolat RPM Blast Team Set,2026,2026 generation/current,2018,2026,string,22.0,1420,1420,,52.97,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat RPM Blast; Babolat RPM Blast Team Set; RPM Blast Team Set; babolat rpm blast team set; rpm blast team set,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-004323,Strings,Tennis strings,Babolat,Xcel,Reel,Babolat Xcel Reel,2018,2018-2019 generation,2018,2026,string,149.93,3270,12080,,17.86,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Reel; Xcel Reel; babolat xcel reel; xcel reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004324,Strings,Tennis strings,Babolat,Xcel,Reel,Babolat Xcel Reel,2019,2018-2019 generation,2018,2026,string,154.13,3150,12080,,16.77,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Reel; Xcel Reel; babolat xcel reel; xcel reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004325,Strings,Tennis strings,Babolat,Xcel,Reel,Babolat Xcel Reel,2020,2020-2021 generation,2018,2026,string,158.45,3040,12080,,15.75,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Reel; Xcel Reel; babolat xcel reel; xcel reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004326,Strings,Tennis strings,Babolat,Xcel,Reel,Babolat Xcel Reel,2021,2020-2021 generation,2018,2026,string,162.88,3120,12080,,15.68,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Reel; Xcel Reel; babolat xcel reel; xcel reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004327,Strings,Tennis strings,Babolat,Xcel,Reel,Babolat Xcel Reel,2022,2022-2023 generation,2018,2026,string,167.44,3910,12080,,19.16,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Reel; Xcel Reel; babolat xcel reel; xcel reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004328,Strings,Tennis strings,Babolat,Xcel,Reel,Babolat Xcel Reel,2023,2022-2023 generation,2018,2026,string,172.13,6490,12080,,30.9,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Reel; Xcel Reel; babolat xcel reel; xcel reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004329,Strings,Tennis strings,Babolat,Xcel,Reel,Babolat Xcel Reel,2024,2024-2025 generation,2018,2026,string,176.95,10300,12080,,47.7,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Reel; Xcel Reel; babolat xcel reel; xcel reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004330,Strings,Tennis strings,Babolat,Xcel,Reel,Babolat Xcel Reel,2025,2024-2025 generation,2018,2026,string,181.91,10990,12080,,49.5,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Reel; Xcel Reel; babolat xcel reel; xcel reel,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004331,Strings,Tennis strings,Babolat,Xcel,Reel,Babolat Xcel Reel,2026,2026 generation/current,2018,2026,string,187.0,12080,12080,,52.97,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Reel; Xcel Reel; babolat xcel reel; xcel reel,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-004332,Strings,Tennis strings,Babolat,Xcel,Set,Babolat Xcel Set,2018,2018-2019 generation,2018,2026,string,17.64,380,1420,,17.86,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Set; Xcel Set; babolat xcel set; xcel set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004333,Strings,Tennis strings,Babolat,Xcel,Set,Babolat Xcel Set,2019,2018-2019 generation,2018,2026,string,18.13,370,1420,,16.77,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Set; Xcel Set; babolat xcel set; xcel set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004334,Strings,Tennis strings,Babolat,Xcel,Set,Babolat Xcel Set,2020,2020-2021 generation,2018,2026,string,18.64,360,1420,,15.75,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Set; Xcel Set; babolat xcel set; xcel set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004335,Strings,Tennis strings,Babolat,Xcel,Set,Babolat Xcel Set,2021,2020-2021 generation,2018,2026,string,19.16,370,1420,,15.68,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Set; Xcel Set; babolat xcel set; xcel set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004336,Strings,Tennis strings,Babolat,Xcel,Set,Babolat Xcel Set,2022,2022-2023 generation,2018,2026,string,19.7,460,1420,,19.16,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Set; Xcel Set; babolat xcel set; xcel set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004337,Strings,Tennis strings,Babolat,Xcel,Set,Babolat Xcel Set,2023,2022-2023 generation,2018,2026,string,20.25,760,1420,,30.9,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Set; Xcel Set; babolat xcel set; xcel set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004338,Strings,Tennis strings,Babolat,Xcel,Set,Babolat Xcel Set,2024,2024-2025 generation,2018,2026,string,20.82,1210,1420,,47.7,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Set; Xcel Set; babolat xcel set; xcel set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004339,Strings,Tennis strings,Babolat,Xcel,Set,Babolat Xcel Set,2025,2024-2025 generation,2018,2026,string,21.4,1290,1420,,49.5,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Set; Xcel Set; babolat xcel set; xcel set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004340,Strings,Tennis strings,Babolat,Xcel,Set,Babolat Xcel Set,2026,2026 generation/current,2018,2026,string,22.0,1420,1420,,52.97,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium-high,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,Babolat Xcel; Babolat Xcel Set; Xcel Set; babolat xcel set; xcel set,Use as market-reference/original-price feature seed; not a used-sale target row.,
TCAT-004341,Strings,Tennis strings,HEAD,Velocity,Hawk Set,HEAD Velocity Hawk Set,2018,2018-2019 generation,2018,2026,string,8.02,170,650,,17.86,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Hawk Set; Velocity Hawk Set; head velocity hawk set; velocity hawk set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004342,Strings,Tennis strings,HEAD,Velocity,Hawk Set,HEAD Velocity Hawk Set,2019,2018-2019 generation,2018,2026,string,8.24,170,650,,16.77,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Hawk Set; Velocity Hawk Set; head velocity hawk set; velocity hawk set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004343,Strings,Tennis strings,HEAD,Velocity,Hawk Set,HEAD Velocity Hawk Set,2020,2020-2021 generation,2018,2026,string,8.47,160,650,,15.75,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Hawk Set; Velocity Hawk Set; head velocity hawk set; velocity hawk set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004344,Strings,Tennis strings,HEAD,Velocity,Hawk Set,HEAD Velocity Hawk Set,2021,2020-2021 generation,2018,2026,string,8.71,170,650,,15.68,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Hawk Set; Velocity Hawk Set; head velocity hawk set; velocity hawk set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004345,Strings,Tennis strings,HEAD,Velocity,Hawk Set,HEAD Velocity Hawk Set,2022,2022-2023 generation,2018,2026,string,8.95,210,650,,19.16,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Hawk Set; Velocity Hawk Set; head velocity hawk set; velocity hawk set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004346,Strings,Tennis strings,HEAD,Velocity,Hawk Set,HEAD Velocity Hawk Set,2023,2022-2023 generation,2018,2026,string,9.2,350,650,,30.9,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Hawk Set; Velocity Hawk Set; head velocity hawk set; velocity hawk set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
TCAT-004347,Strings,Tennis strings,HEAD,Velocity,Hawk Set,HEAD Velocity Hawk Set,2024,2024-2025 generation,2018,2026,string,9.46,550,650,,47.7,1.22,Estimated from international MSRP/reference + Egypt FX/import multiplier,medium,https://www.tennis-warehouse.com/Tennis_String/catpage-STRINGPP.html,,HEAD Velocity; HEAD Velocity Hawk Set; Velocity Hawk Set; head velocity hawk set; velocity hawk set,Use as market-reference/original-price feature seed; not a used-sale target row.,Historical price is estimated by year FX and MSRP trend; not a scraped invoice.
