item_id,category,condition,brand,model,flaw,age_months,original_price,asking_price,sold_price,currency
49790,Apparel,New,Nike,Advantage Tank,,0,2242,2453,2210,EGP
49791,Apparel,Like New,Nike,Advantage Tank,None,4,2199,1567,1426,EGP
49792,Apparel,Used,Nike,Advantage Tank,,15,2063,989,846,EGP
49793,Apparel,Used,Nike,Advantage Tank,Minor,16,2309,957,839,EGP
49794,Apparel,Like New,Nike,Advantage Tank,Minor,2,2205,1649,1534,EGP
49795,Apparel,Used,Nike,Advantage Tank,Major,10,2134,717,681,EGP
49796,Apparel,Used,Nike,Advantage Tank,Minor,15,2098,793,789,EGP
49797,Apparel,Used,Nike,Advantage Tank,Moderate,21,2245,676,600,EGP
49798,Apparel,New,Nike,Advantage Tank,,0,2181,2141,2055,EGP
49799,Apparel,Used,Nike,Advantage Tank,None,10,1996,827,796,EGP
49800,Apparel,Like New,Nike,Advantage Tank,,1,1932,1783,1640,EGP
49801,Apparel,New,Nike,Advantage Tank,None,0,2205,2060,1829,EGP
49802,Apparel,New,Nike,Advantage Tank,None,0,2220,2071,1969,EGP
49803,Apparel,Like New,Nike,Advantage Tank,,1,2338,2016,1728,EGP
49804,Apparel,Like New,Nike,Advantage Tank,Minor,3,2144,1480,1430,EGP
49805,Apparel,Used,Nike,Advantage Tank,Minor,21,2089,706,653,EGP
49806,Apparel,New,Nike,Advantage Tank,,0,2341,2711,2176,EGP
49807,Apparel,Used,Nike,Advantage Tank,,20,2262,880,799,EGP
49808,Apparel,New,Nike,Advantage Tank,,1,2280,2223,2095,EGP
49809,Apparel,Used,Nike,Advantage Tank,,18,2073,853,746,EGP
49810,Apparel,New,Nike,Advantage Tank,,1,2165,1626,1586,EGP
49811,Apparel,New,Nike,Advantage Tank,,0,2178,1983,1876,EGP
49812,Apparel,Like New,Nike,Advantage Tank,Minor,3,2086,1548,1499,EGP
49813,Apparel,Used,Nike,Advantage Tank,Minor,12,2029,890,831,EGP
49814,Apparel,Used,Nike,Advantage Tank,Minor,6,2190,1339,1346,EGP
49815,Apparel,Like New,Nike,Advantage Tank,None,5,2101,1579,1459,EGP
49816,Apparel,Like New,Nike,Advantage Tank,,2,2240,1834,1746,EGP
49817,Apparel,Used,Nike,Advantage Tank,None,18,2120,790,709,EGP
49818,Apparel,Like New,Nike,Advantage Tank,Minor,3,2271,1746,1731,EGP
49819,Apparel,Used,Nike,Advantage Tank,None,17,2035,855,802,EGP
49820,Apparel,New,Nike,Advantage Tank,None,0,2232,2384,2294,EGP
49821,Apparel,Like New,Nike,Advantage Tank,None,3,1852,1483,1377,EGP
49822,Apparel,Used,Nike,Advantage Tank,Minor,12,2297,976,959,EGP
49823,Apparel,New,Nike,Advantage Tank,None,1,2561,2405,2231,EGP
49824,Apparel,Used,Nike,Advantage Tank,Moderate,19,2244,681,666,EGP
49825,Apparel,New,Nike,Advantage Tank,,0,2003,1887,1883,EGP
49826,Apparel,New,Nike,Advantage Tank,None,0,1872,1736,1725,EGP
49827,Apparel,Used,Nike,Advantage Tank,Minor,10,2104,1087,1092,EGP
49828,Apparel,New,Nike,Advantage Tank,,0,2257,2369,2120,EGP
49829,Apparel,Like New,Nike,Advantage Tank,None,3,2193,1833,1782,EGP
49830,Apparel,Used,Nike,Advantage Tank,Major,5,2169,869,725,EGP
49831,Apparel,New,Nike,Advantage Tank,,0,2146,2124,2060,EGP
49832,Apparel,Used,Nike,Advantage Tank,Minor,19,2241,935,821,EGP
49833,Apparel,Like New,Nike,Advantage Tank,Minor,2,2109,1422,1451,EGP
49834,Apparel,Like New,Nike,Advantage Tank,,1,2328,1741,1776,EGP
49835,Apparel,Used,Nike,Advantage Tank,Minor,17,2288,847,779,EGP
49836,Apparel,Used,Nike,Advantage Tank,Minor,18,2062,706,631,EGP
49837,Apparel,Like New,Nike,Advantage Tank,None,4,2233,1604,1483,EGP
49838,Apparel,Like New,Nike,Advantage Tank,None,2,2177,1729,1632,EGP
49839,Apparel,Used,Nike,Advantage Tank,Moderate,11,2150,1054,841,EGP
49840,Apparel,New,Nike,Advantage Tank,None,0,2263,2402,2324,EGP
49841,Apparel,Like New,Nike,Advantage Tank,None,4,2185,1614,1616,EGP
49842,Apparel,New,Nike,Advantage Tank,,1,2271,2236,2192,EGP
49843,Apparel,New,Nike,Advantage Tank,None,0,2279,2122,2167,EGP
49844,Apparel,Like New,Nike,Advantage Tank,,3,2212,1953,1831,EGP
49845,Apparel,New,Nike,Advantage Tank,,1,2028,1909,1813,EGP
49846,Apparel,Like New,Nike,Advantage Tank,Minor,3,2155,1467,1541,EGP
49847,Apparel,Used,Nike,Advantage Tank,Moderate,21,2242,655,631,EGP
49848,Apparel,Used,Nike,Advantage Tank,Minor,13,2128,889,874,EGP
49849,Apparel,Like New,Nike,Advantage Tank,None,1,2137,1582,1505,EGP
49850,Apparel,Used,Nike,Advantage Tank,Minor,9,2117,987,916,EGP
49851,Apparel,Like New,Nike,Advantage Tank,None,2,2138,1860,1618,EGP
49852,Apparel,New,Nike,Advantage Tank,,0,2132,2088,2004,EGP
49853,Apparel,New,Nike,Advantage Tank,None,1,2311,1965,1948,EGP
49854,Apparel,Used,Nike,Advantage Tank,Moderate,11,2101,833,750,EGP
49855,Apparel,Like New,Nike,Advantage Tank,None,3,2258,1614,1522,EGP
49856,Apparel,Like New,Nike,Advantage Tank,None,3,2051,1566,1395,EGP
49857,Apparel,Like New,Nike,Advantage Tank,Minor,3,2166,1492,1403,EGP
49858,Apparel,New,Nike,Advantage Tank,None,0,2076,2075,2023,EGP
49859,Apparel,New,Nike,Advantage Tank,None,1,2080,2151,1933,EGP
49860,Apparel,New,Nike,Advantage Tank,None,0,2126,2089,1954,EGP
49861,Apparel,Used,Nike,Advantage Tank,,18,2215,829,782,EGP
49862,Apparel,New,Nike,Advantage Tank,None,0,2026,2237,2136,EGP
49863,Apparel,Like New,Nike,Advantage Tank,,1,2107,1939,1842,EGP
49864,Apparel,Used,Nike,Advantage Tank,None,12,2388,1133,1096,EGP
49865,Apparel,New,Nike,Advantage Tank,,1,2304,2432,2242,EGP
49866,Apparel,Used,Nike,Advantage Tank,Moderate,7,2245,824,915,EGP
49867,Apparel,New,Nike,Advantage Tank,,1,1987,1898,1680,EGP
49868,Apparel,Like New,Nike,Advantage Tank,,3,2212,1665,1608,EGP
49869,Apparel,Used,Nike,Advantage Tank,Minor,19,2417,680,716,EGP
49870,Apparel,Like New,Nike,Advantage Tank,,1,2043,1926,1723,EGP
49871,Apparel,Used,Nike,Advantage Tank,Major,9,2050,820,742,EGP
49872,Apparel,Used,Nike,Advantage Tank,None,14,2077,765,769,EGP
49873,Apparel,Like New,Nike,Advantage Tank,None,3,2095,1773,1510,EGP
49874,Apparel,New,Nike,Advantage Tank,,1,2253,2777,2301,EGP
49875,Apparel,New,Nike,Advantage Tank,,1,2057,1906,1680,EGP
49876,Apparel,Like New,Nike,Advantage Tank,,4,2204,1599,1471,EGP
49877,Apparel,Used,Nike,Advantage Tank,Moderate,10,2003,823,766,EGP
49878,Apparel,New,Nike,Advantage Tank,None,0,2110,1948,1839,EGP
49879,Apparel,New,Nike,Advantage Tank,None,0,2159,2262,2066,EGP
49880,Apparel,Used,Nike,Advantage Tank,Moderate,9,2230,874,865,EGP
49881,Apparel,Like New,Nike,Advantage Tank,,4,2167,1563,1472,EGP
49882,Apparel,Used,Nike,Advantage Tank,Minor,12,2186,950,918,EGP
49883,Apparel,Used,Nike,Advantage Tank,None,15,2322,1267,1124,EGP
49884,Apparel,Used,Nike,Advantage Tank,,8,2125,1014,1005,EGP
49885,Apparel,Like New,Nike,Advantage Tank,,5,2172,1584,1477,EGP
49886,Apparel,Like New,Nike,Advantage Tank,None,2,1995,1673,1734,EGP
49887,Apparel,New,Nike,Advantage Tank,,0,2243,2017,1838,EGP
49888,Apparel,Like New,Nike,Victory Dress,Minor,2,3786,3061,2618,EGP
49889,Apparel,New,Nike,Victory Dress,,0,3563,3303,3026,EGP
49890,Apparel,Used,Nike,Victory Dress,Minor,11,3959,1668,1675,EGP
49891,Apparel,New,Nike,Victory Dress,,0,3571,3584,3158,EGP
49892,Apparel,New,Nike,Victory Dress,,0,3397,3203,3148,EGP
49893,Apparel,Like New,Nike,Victory Dress,,6,3708,2559,2509,EGP
49894,Apparel,Used,Nike,Victory Dress,Minor,10,3741,1525,1530,EGP
49895,Apparel,Like New,Nike,Victory Dress,Minor,5,4204,2999,2724,EGP
49896,Apparel,New,Nike,Victory Dress,None,0,3799,3468,3529,EGP
49897,Apparel,Used,Nike,Victory Dress,,23,3527,1061,1049,EGP
49898,Apparel,Like New,Nike,Victory Dress,None,2,3500,2970,3095,EGP
49899,Apparel,Used,Nike,Victory Dress,Major,16,3656,861,889,EGP
49900,Apparel,Used,Nike,Victory Dress,None,18,3624,1748,1441,EGP
49901,Apparel,Used,Nike,Victory Dress,Moderate,16,3580,1158,1201,EGP
49902,Apparel,New,Nike,Victory Dress,,0,3750,3817,3404,EGP
49903,Apparel,Used,Nike,Victory Dress,Moderate,11,3700,1289,1460,EGP
49904,Apparel,Like New,Nike,Victory Dress,None,4,3593,2773,2609,EGP
49905,Apparel,Used,Nike,Victory Dress,Minor,21,3558,1243,1166,EGP
49906,Apparel,Like New,Nike,Victory Dress,None,2,3695,3040,3156,EGP
49907,Apparel,Used,Nike,Victory Dress,Moderate,21,3595,970,965,EGP
49908,Apparel,Used,Nike,Victory Dress,Minor,12,3483,1365,1286,EGP
49909,Apparel,Used,Nike,Victory Dress,Minor,10,3415,1297,1357,EGP
49910,Apparel,Like New,Nike,Victory Dress,,4,3430,2731,2466,EGP
49911,Apparel,Used,Nike,Victory Dress,,20,3899,1310,1359,EGP
49912,Apparel,New,Nike,Victory Dress,None,1,3617,3120,2761,EGP
49913,Apparel,New,Nike,Victory Dress,,0,3693,3689,3423,EGP
49914,Apparel,Used,Nike,Victory Dress,Minor,6,3731,1992,1852,EGP
49915,Apparel,Like New,Nike,Victory Dress,Minor,2,3892,2829,2743,EGP
49916,Apparel,Used,Nike,Victory Dress,None,12,3576,1409,1299,EGP
49917,Apparel,Used,Nike,Victory Dress,,12,3898,1568,1579,EGP
49918,Apparel,Like New,Nike,Victory Dress,None,4,3994,3223,2833,EGP
49919,Apparel,Like New,Nike,Victory Dress,,3,3693,2960,3016,EGP
49920,Apparel,Used,Nike,Victory Dress,None,14,3924,1823,1548,EGP
49921,Apparel,Used,Nike,Victory Dress,None,12,3420,1466,1445,EGP
49922,Apparel,New,Nike,Victory Dress,None,0,3375,3485,3584,EGP
49923,Apparel,Used,Nike,Victory Dress,,12,3691,1704,1902,EGP
49924,Apparel,Like New,Nike,Victory Dress,None,3,3602,3125,2908,EGP
49925,Apparel,Like New,Nike,Victory Dress,Minor,3,3860,2714,2375,EGP
49926,Apparel,Used,Nike,Victory Dress,Minor,17,3851,1262,1209,EGP
49927,Apparel,New,Nike,Victory Dress,None,0,3752,4538,3902,EGP
49928,Apparel,Like New,Nike,Victory Dress,,5,4225,2634,2678,EGP
49929,Apparel,Used,Nike,Victory Dress,Moderate,14,3763,1328,1160,EGP
49930,Apparel,Used,Nike,Victory Dress,Major,17,3395,940,969,EGP
49931,Apparel,New,Nike,Victory Dress,,0,3874,4038,3561,EGP
49932,Apparel,Used,Nike,Victory Dress,Moderate,22,3502,905,927,EGP
49933,Apparel,Used,Nike,Victory Dress,Minor,16,4060,1694,1569,EGP
49934,Apparel,Used,Nike,Victory Dress,Moderate,17,3659,1134,1093,EGP
49935,Apparel,New,Nike,Victory Dress,None,0,3532,3888,3416,EGP
49936,Apparel,Like New,Nike,Victory Dress,Minor,2,3615,2898,2605,EGP
49937,Apparel,New,Nike,Victory Dress,None,0,3393,3801,3412,EGP
49938,Apparel,Like New,Nike,Victory Dress,Minor,4,3581,2759,2641,EGP
49939,Apparel,Used,Nike,Victory Dress,Moderate,16,3640,933,952,EGP
49940,Apparel,Like New,Nike,Victory Dress,Minor,2,3327,2828,2497,EGP
49941,Apparel,New,Nike,Victory Dress,None,1,3643,3267,3140,EGP
49942,Apparel,Used,Nike,Victory Dress,Minor,21,4006,1247,1226,EGP
49943,Apparel,Used,Nike,Victory Dress,None,16,3931,1635,1613,EGP
49944,Apparel,New,Nike,Victory Dress,,0,3706,3494,3118,EGP
49945,Apparel,Like New,Nike,Victory Dress,,3,4140,3317,2978,EGP
49946,Apparel,Used,Nike,Victory Dress,Minor,20,3417,1327,1244,EGP
49947,Apparel,Used,Nike,Victory Dress,Moderate,21,4296,1023,1162,EGP
49948,Apparel,Used,Nike,Victory Dress,None,16,3500,1320,1367,EGP
49949,Apparel,New,Nike,Victory Dress,,1,3905,3627,3236,EGP
49950,Apparel,Like New,Nike,Victory Dress,None,2,3556,2979,2826,EGP
49951,Apparel,New,Nike,Victory Dress,,1,4090,3812,3816,EGP
49952,Apparel,Like New,Nike,Victory Dress,Minor,3,3554,2789,2593,EGP
49953,Apparel,Used,Nike,Victory Dress,Minor,10,3623,1381,1318,EGP
49954,Apparel,New,Nike,Victory Dress,None,0,3541,2984,3081,EGP
49955,Apparel,Used,Nike,Victory Dress,,18,3931,1530,1532,EGP
49956,Apparel,New,Nike,Victory Dress,None,0,3564,3563,3427,EGP
49957,Apparel,Used,Nike,Victory Dress,Moderate,11,3586,1220,1277,EGP
49958,Apparel,Like New,Nike,Victory Dress,None,4,3829,3177,2668,EGP
49959,Apparel,Used,Nike,Victory Dress,Minor,12,3744,1354,1415,EGP
49960,Apparel,New,Nike,Victory Dress,None,0,3874,3361,3337,EGP
49961,Apparel,Like New,Nike,Victory Dress,Minor,2,3950,2557,2598,EGP
49962,Apparel,New,Nike,Victory Dress,,0,3954,3636,3523,EGP
49963,Apparel,Used,Nike,Victory Dress,Moderate,10,3802,1760,1571,EGP
49964,Apparel,Like New,Nike,Victory Dress,,3,3568,2536,2407,EGP
49965,Apparel,Used,Nike,Victory Dress,,12,3513,1788,1673,EGP
49966,Apparel,New,Nike,Victory Dress,,0,3621,4046,3676,EGP
49967,Apparel,Like New,Nike,Victory Dress,,1,3432,2569,2483,EGP
49968,Apparel,Like New,Nike,Victory Dress,None,4,3772,2259,2485,EGP
49969,Apparel,Like New,Nike,Victory Dress,,2,3833,2745,2740,EGP
49970,Apparel,Used,Nike,Victory Dress,None,15,3525,1650,1442,EGP
49971,Apparel,Like New,Nike,Victory Dress,,2,3426,2438,2492,EGP
49972,Apparel,New,Nike,Victory Dress,,1,3874,3461,3077,EGP
49973,Apparel,New,Nike,Victory Dress,,1,4281,5140,4206,EGP
49974,Apparel,Like New,Nike,Victory Dress,,1,4194,3880,3562,EGP
49975,Apparel,New,Nike,Victory Dress,None,0,3637,3025,3022,EGP
49976,Apparel,New,Nike,Victory Dress,None,0,3609,3805,3299,EGP
49977,Apparel,New,Nike,Victory Dress,None,0,3672,4077,3357,EGP
49978,Apparel,Used,Nike,Victory Dress,None,8,3634,1602,1633,EGP
49979,Apparel,New,Nike,Victory Dress,,0,3523,3167,3109,EGP
49980,Apparel,Used,Nike,Victory Dress,Minor,15,3550,1550,1423,EGP
49981,Apparel,Like New,Nike,Victory Dress,Minor,3,3717,3014,2667,EGP
49982,Apparel,Used,Nike,Victory Dress,Minor,7,3534,1646,1678,EGP
49983,Apparel,Used,Nike,Victory Dress,Minor,15,3399,1147,1125,EGP
49984,Apparel,New,Nike,Victory Dress,None,0,3633,4042,3536,EGP
49985,Apparel,Like New,Nike,Victory Dress,None,4,3584,3280,3005,EGP
49986,Apparel,Like New,Nike,Victory Dress,,2,3446,2481,2539,EGP
49987,Apparel,Used,Nike,Victory Dress,Minor,15,3588,1484,1395,EGP
49988,Apparel,Used,Nike,Victory Dress,Minor,19,3722,1230,1203,EGP
49989,Apparel,Used,Nike,Victory Dress,Minor,10,3557,1685,1611,EGP
49990,Apparel,New,Nike,Victory Dress,,0,4026,4578,4581,EGP
49991,Apparel,Used,Nike,Victory Dress,None,15,3749,1570,1434,EGP
49992,Apparel,Used,Nike,Victory Dress,Minor,19,3300,1287,1105,EGP
49993,Apparel,New,Nike,Victory Dress,,0,3474,4316,3605,EGP
49994,Apparel,Used,Nike,Victory Dress,None,16,3665,1396,1462,EGP
49995,Apparel,Like New,Nike,Victory Dress,,4,3721,3123,2949,EGP
49996,Apparel,Used,Nike,Victory Dress,None,16,3447,1315,1225,EGP
49997,Apparel,Used,Nike,Victory Dress,Minor,15,3711,1491,1458,EGP
49998,Apparel,Used,Nike,Victory Dress,Minor,18,3575,1460,1542,EGP
49999,Apparel,Like New,Nike,Victory Dress,,2,3745,2756,2968,EGP
50000,Apparel,New,Nike,Victory Dress,None,0,4018,4076,3719,EGP
50001,Apparel,New,Nike,Victory Dress,None,0,3357,3262,3315,EGP
50002,Apparel,New,Nike,Victory Dress,,0,3720,4467,3689,EGP
50003,Apparel,Used,Nike,Victory Dress,Moderate,15,3383,1184,1115,EGP
50004,Apparel,Used,Nike,Victory Dress,,18,3928,1601,1525,EGP
50005,Apparel,New,Nike,Victory Dress,,1,4038,4002,3856,EGP
50006,Apparel,New,Nike,Victory Dress,None,0,4071,4030,3779,EGP
50007,Apparel,Like New,Nike,Victory Dress,None,3,3971,3074,3014,EGP
50008,Apparel,Like New,Nike,Victory Dress,,2,3709,3286,3081,EGP
50009,Apparel,Like New,Nike,Victory Dress,,2,3828,2366,2313,EGP
50010,Apparel,New,Nike,Victory Dress,None,1,3684,3622,3439,EGP
50011,Apparel,Like New,Nike,Victory Dress,None,3,3756,2801,2419,EGP
50012,Apparel,Like New,Nike,Victory Dress,,3,3467,2826,2545,EGP
50013,Apparel,Used,Nike,Victory Dress,None,14,4002,1402,1470,EGP
50014,Apparel,New,Nike,Victory Dress,,0,3616,3171,3316,EGP
50015,Apparel,Like New,Nike,Victory Dress,None,2,4143,3197,3199,EGP
50016,Apparel,Like New,Nike,Victory Dress,,3,3795,2736,2594,EGP
50017,Apparel,Like New,Nike,Victory Dress,,2,3601,2144,2316,EGP
50018,Apparel,Used,Nike,Victory Dress,,21,3688,1360,1241,EGP
50019,Apparel,New,Nike,Victory Dress,,1,3857,3686,3339,EGP
50020,Apparel,Used,Nike,Victory Dress,None,12,3782,1650,1673,EGP
50021,Apparel,Like New,Nike,Victory Dress,,3,4000,3263,2913,EGP
50022,Apparel,Used,Nike,Victory Dress,Moderate,11,4048,1442,1434,EGP
50023,Apparel,Like New,Nike,Victory Dress,,3,3833,3513,2834,EGP
50024,Apparel,New,Nike,Victory Dress,None,0,3598,4202,3736,EGP
50025,Apparel,Used,Nike,Victory Dress,Moderate,12,3306,1131,1129,EGP
50026,Apparel,Used,Nike,Victory Dress,Minor,15,3502,920,1039,EGP
50027,Apparel,New,Nike,Victory Dress,,0,3780,3900,3942,EGP
50028,Apparel,Used,Nike,Victory Dress,None,18,3678,1415,1446,EGP
50029,Apparel,Like New,Nike,Victory Dress,,2,3546,2692,2665,EGP
50030,Apparel,Like New,Nike,Victory Dress,,3,3916,2559,2643,EGP
50031,Apparel,Like New,Nike,Victory Dress,,4,3917,2388,2381,EGP
50032,Apparel,Used,Nike,Victory Dress,Minor,11,3466,1299,1372,EGP
50033,Apparel,Used,Nike,Victory Dress,None,21,3594,1233,1215,EGP
50034,Apparel,Like New,Nike,Victory Dress,,3,3837,2776,2531,EGP
50035,Apparel,Used,Nike,Victory Dress,,9,3866,1989,2092,EGP
50036,Apparel,Used,Nike,Victory Dress,Moderate,14,3563,1337,1153,EGP
50037,Apparel,Like New,Nike,Victory Dress,,4,3808,2990,2685,EGP
50038,Apparel,Like New,Nike,Victory Dress,,3,3652,2892,2672,EGP
50039,Apparel,Used,Nike,Victory Dress,Minor,15,3710,1299,1321,EGP
50040,Apparel,Used,Nike,Victory Dress,Minor,17,3949,1341,1222,EGP
50041,Apparel,Used,Nike,Victory Dress,Moderate,9,3938,1617,1529,EGP
50042,Apparel,Used,Nike,Victory Dress,Minor,18,3745,1308,1340,EGP
50043,Apparel,Used,Nike,Victory Dress,Moderate,16,3549,906,965,EGP
50044,Apparel,Used,Nike,Victory Dress,Major,11,3958,1464,1320,EGP
50045,Apparel,Like New,Nike,Victory Dress,,2,3536,2913,2644,EGP
50046,Apparel,Like New,Nike,Victory Dress,None,4,4035,2528,2251,EGP
50047,Apparel,New,Nike,Victory Dress,None,1,4108,3794,3466,EGP
50048,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,22,7417,2407,2355,EGP
50049,Apparel,Used,Lacoste,Heritage Technical Polo,,15,7556,3195,3286,EGP
50050,Apparel,Like New,Lacoste,Heritage Technical Polo,,2,8318,8123,7589,EGP
50051,Apparel,Like New,Lacoste,Heritage Technical Polo,Minor,2,7414,5452,5202,EGP
50052,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,20,7559,2443,2309,EGP
50053,Apparel,Used,Lacoste,Heritage Technical Polo,None,14,8139,3696,3516,EGP
50054,Apparel,Used,Lacoste,Heritage Technical Polo,,10,7544,4062,3843,EGP
50055,Apparel,Like New,Lacoste,Heritage Technical Polo,,4,7454,5398,5609,EGP
50056,Apparel,New,Lacoste,Heritage Technical Polo,,0,7457,7067,6613,EGP
50057,Apparel,Used,Lacoste,Heritage Technical Polo,Moderate,6,7491,2531,2498,EGP
50058,Apparel,Like New,Lacoste,Heritage Technical Polo,Minor,4,7923,6259,5760,EGP
50059,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,10,8658,3786,3950,EGP
50060,Apparel,Like New,Lacoste,Heritage Technical Polo,None,4,6915,5570,5183,EGP
50061,Apparel,New,Lacoste,Heritage Technical Polo,,0,7810,7809,7684,EGP
50062,Apparel,Used,Lacoste,Heritage Technical Polo,Moderate,18,7374,1989,1994,EGP
50063,Apparel,New,Lacoste,Heritage Technical Polo,None,0,7332,7885,7681,EGP
50064,Apparel,Used,Lacoste,Heritage Technical Polo,Moderate,7,7394,2987,2968,EGP
50065,Apparel,New,Lacoste,Heritage Technical Polo,,1,7217,7078,6886,EGP
50066,Apparel,Used,Lacoste,Heritage Technical Polo,Moderate,16,6661,2123,2226,EGP
50067,Apparel,Like New,Lacoste,Heritage Technical Polo,,3,7101,4442,4616,EGP
50068,Apparel,Used,Lacoste,Heritage Technical Polo,Moderate,13,7881,2933,2635,EGP
50069,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,8,7249,2880,3166,EGP
50070,Apparel,Used,Lacoste,Heritage Technical Polo,Major,18,7392,1942,1816,EGP
50071,Apparel,Like New,Lacoste,Heritage Technical Polo,,1,7684,7795,6809,EGP
50072,Apparel,Used,Lacoste,Heritage Technical Polo,,13,7782,3934,3419,EGP
50073,Apparel,Like New,Lacoste,Heritage Technical Polo,,3,8073,5849,5812,EGP
50074,Apparel,New,Lacoste,Heritage Technical Polo,,0,7445,7387,7257,EGP
50075,Apparel,New,Lacoste,Heritage Technical Polo,,0,8443,7715,6771,EGP
50076,Apparel,New,Lacoste,Heritage Technical Polo,,0,7515,9682,8868,EGP
50077,Apparel,Like New,Lacoste,Heritage Technical Polo,None,2,7192,5865,5445,EGP
50078,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,6,7422,4036,3907,EGP
50079,Apparel,Like New,Lacoste,Heritage Technical Polo,,4,7591,5073,5467,EGP
50080,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,18,7838,2641,2261,EGP
50081,Apparel,Like New,Lacoste,Heritage Technical Polo,,2,7662,5679,5890,EGP
50082,Apparel,Like New,Lacoste,Heritage Technical Polo,None,5,7714,5769,5659,EGP
50083,Apparel,Used,Lacoste,Heritage Technical Polo,Moderate,22,7491,1768,1824,EGP
50084,Apparel,Used,Lacoste,Heritage Technical Polo,Moderate,19,7875,2346,2358,EGP
50085,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,20,7511,2413,2295,EGP
50086,Apparel,Like New,Lacoste,Heritage Technical Polo,None,3,8228,7142,6391,EGP
50087,Apparel,New,Lacoste,Heritage Technical Polo,None,0,7281,8079,6688,EGP
50088,Apparel,Like New,Lacoste,Heritage Technical Polo,,2,8446,5889,6623,EGP
50089,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,10,8215,3769,4062,EGP
50090,Apparel,Like New,Lacoste,Heritage Technical Polo,Minor,4,7736,6361,6049,EGP
50091,Apparel,New,Lacoste,Heritage Technical Polo,None,0,8049,7164,8141,EGP
50092,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,7,7363,3400,3346,EGP
50093,Apparel,New,Lacoste,Heritage Technical Polo,,1,8239,6754,6523,EGP
50094,Apparel,New,Lacoste,Heritage Technical Polo,None,0,8294,9271,8698,EGP
50095,Apparel,Like New,Lacoste,Heritage Technical Polo,None,2,7376,6838,6104,EGP
50096,Apparel,New,Lacoste,Heritage Technical Polo,None,0,8119,7506,7547,EGP
50097,Apparel,Used,Lacoste,Heritage Technical Polo,None,18,8093,2655,2619,EGP
50098,Apparel,Like New,Lacoste,Heritage Technical Polo,Minor,3,7951,6042,5614,EGP
50099,Apparel,Used,Lacoste,Heritage Technical Polo,,16,7774,3181,3220,EGP
50100,Apparel,Used,Lacoste,Heritage Technical Polo,Moderate,14,7951,3020,3066,EGP
50101,Apparel,Like New,Lacoste,Heritage Technical Polo,,2,7513,6135,5529,EGP
50102,Apparel,New,Lacoste,Heritage Technical Polo,None,0,7954,6783,6943,EGP
50103,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,17,7668,2858,2715,EGP
50104,Apparel,Used,Lacoste,Heritage Technical Polo,None,18,7304,2880,2621,EGP
50105,Apparel,New,Lacoste,Heritage Technical Polo,None,1,7641,7548,7226,EGP
50106,Apparel,Like New,Lacoste,Heritage Technical Polo,None,5,7796,5431,5864,EGP
50107,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,16,7976,3119,3048,EGP
50108,Apparel,Used,Lacoste,Heritage Technical Polo,Moderate,7,8073,2898,3091,EGP
50109,Apparel,New,Lacoste,Heritage Technical Polo,None,0,8213,7237,7162,EGP
50110,Apparel,New,Lacoste,Heritage Technical Polo,None,1,8121,7447,6951,EGP
50111,Apparel,New,Lacoste,Heritage Technical Polo,,0,7834,7998,7204,EGP
50112,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,8,8088,3853,3524,EGP
50113,Apparel,Used,Lacoste,Heritage Technical Polo,Moderate,15,7890,2326,2206,EGP
50114,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,10,7725,3582,3405,EGP
50115,Apparel,Like New,Lacoste,Heritage Technical Polo,None,3,8000,6523,5811,EGP
50116,Apparel,Like New,Lacoste,Heritage Technical Polo,Minor,3,7549,6385,5766,EGP
50117,Apparel,Used,Lacoste,Heritage Technical Polo,Moderate,17,8339,2713,2523,EGP
50118,Apparel,Like New,Lacoste,Heritage Technical Polo,,3,7831,5612,5846,EGP
50119,Apparel,Used,Lacoste,Heritage Technical Polo,None,17,7009,3021,2839,EGP
50120,Apparel,New,Lacoste,Heritage Technical Polo,,0,7811,8599,7346,EGP
50121,Apparel,Used,Lacoste,Heritage Technical Polo,None,7,8183,4390,4112,EGP
50122,Apparel,Like New,Lacoste,Heritage Technical Polo,None,3,7554,6395,5866,EGP
50123,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,8,6979,3181,3239,EGP
50124,Apparel,New,Lacoste,Heritage Technical Polo,,0,7805,7425,7450,EGP
50125,Apparel,New,Lacoste,Heritage Technical Polo,None,0,7389,8308,7546,EGP
50126,Apparel,Like New,Lacoste,Heritage Technical Polo,,2,8518,7114,6583,EGP
50127,Apparel,Used,Lacoste,Heritage Technical Polo,Minor,16,7858,3211,2835,EGP
50128,Apparel,Like New,Lacoste,Heritage Technical Polo,Minor,3,7519,5857,5217,EGP
50129,Apparel,Used,Lacoste,Heritage Technical Polo,,18,8198,3181,3048,EGP
